dod,female,kommun60,experiment,foddar,ett
0,0,709,1,57,34
0.1111111,1,709,1,57,18
0,0,710,0,40,5
0,1,710,0,40,9
0.3571429,0,710,0,41,14
0,1,710,0,41,10
0.5625,0,710,0,42,16
0.2,1,710,0,42,5
0.0769231,0,710,0,43,13
0.3,1,710,0,43,10
0,0,710,0,44,4
0.1666667,1,710,0,44,12
0.2,0,710,0,45,20
0,1,710,0,45,5
0,0,710,0,46,7
0.1818182,1,710,0,46,11
0.3333333,0,710,0,47,21
0.1818182,1,710,0,47,11
0.1764706,0,710,0,48,17
0.25,1,710,0,48,16
0.1176471,0,710,1,49,17
0.0833333,1,710,1,49,24
0,0,710,1,50,9
0.3333333,1,710,1,50,9
0.1764706,0,710,1,51,17
0.125,1,710,1,51,16
0,0,710,1,52,15
0.1818182,1,710,1,52,11
0,0,710,1,53,11
0,1,710,1,53,14
0.0833333,0,710,1,54,12
0,1,710,1,54,14
0.1666667,0,710,1,55,12
0.1333333,1,710,1,55,15
0,0,710,1,56,14
0,1,710,1,56,16
0,0,710,1,57,3
0.1052632,1,710,1,57,19
0.4615385,0,711,0,40,13
0.25,1,711,0,40,16
0.375,0,711,0,41,8
0.25,1,711,0,41,4
0,0,711,0,42,6
0.3,1,711,0,42,10
0.5,0,711,0,43,12
0.25,1,711,0,43,8
0.2222222,0,711,0,44,9
0,1,711,0,44,8
0.3636364,0,711,0,45,11
0.3333333,1,711,0,45,6
0.2222222,0,711,0,46,9
0.3333333,1,711,0,46,6
0.3,0,711,0,47,20
0.08,1,711,0,47,25
0.2222222,0,711,0,48,18
0.0526316,1,711,0,48,19
0.2666667,0,711,0,49,30
0,1,711,0,49,18
0.2307692,0,711,0,50,26
0.24,1,711,0,50,25
0.3076923,0,711,0,51,26
0.2631579,1,711,0,51,19
0,0,711,1,52,19
0,1,711,1,52,14
0.1176471,0,711,1,53,17
0.12,1,711,1,53,25
0.1333333,0,711,1,54,15
0.0909091,1,711,1,54,22
0.0909091,0,711,1,55,22
0,1,711,1,55,24
0.1578947,0,711,1,56,19
0,1,711,1,56,16
0,0,711,1,57,11
0.1904762,1,711,1,57,21
0.3,0,712,0,40,20
0,1,712,0,40,10
0.3333333,0,712,0,41,12
0.25,1,712,0,41,12
0.3157895,0,712,0,42,19
0.3,1,712,0,42,20
0.4,0,712,0,43,10
0.0833333,1,712,0,43,12
0.3333333,0,712,0,44,12
0.1,1,712,0,44,20
0.5238096,0,712,0,45,21
0.1904762,1,712,0,45,21
0.2352941,0,712,0,46,17
0.2307692,1,712,0,46,13
0.2692308,0,712,0,47,26
0.2758621,1,712,0,47,29
0.368421,0,712,0,48,19
0.2857143,1,712,0,48,21
0.1666667,0,712,0,49,24
0.1034483,1,712,0,49,29
0.2258064,0,712,0,50,31
0,1,712,0,50,17
0.1052632,0,712,0,51,19
0.1111111,1,712,0,51,18
0.2105263,0,712,0,52,19
0.16,1,712,0,52,25
0.15,0,712,0,53,20
0,1,712,0,53,23
0.1818182,0,712,0,54,11
0.0833333,1,712,0,54,24
0.0434783,0,712,1,55,23
0.1052632,1,712,1,55,19
0,0,712,1,56,15
0.0666667,1,712,1,56,15
0,0,712,1,57,10
0.0909091,1,712,1,57,22
0.2727273,0,713,0,40,11
0.5,1,713,0,40,8
0.25,0,713,0,41,12
0.3333333,1,713,0,41,6
0.5,0,713,0,42,14
0.2222222,1,713,0,42,18
0,0,713,0,43,6
0,1,713,0,43,5
0.2727273,0,713,0,44,11
0.2857143,1,713,0,44,14
0.4545455,0,713,0,45,11
0.6363636,1,713,0,45,11
0.2222222,0,713,0,46,18
0.375,1,713,0,46,16
0.1052632,0,713,0,47,19
0.2307692,1,713,0,47,13
0.0869565,0,713,0,48,23
0,1,713,0,48,11
0.2222222,0,713,0,49,9
0.1111111,1,713,0,49,9
0,0,713,0,50,16
0.2307692,1,713,0,50,13
0.125,0,713,0,51,16
0,1,713,0,51,9
0.1,0,713,0,52,10
0,1,713,0,52,20
0.1,0,713,0,53,10
0,1,713,0,53,11
0.1578947,0,713,0,54,19
0.0714286,1,713,0,54,14
0,0,713,1,55,18
0.1818182,1,713,1,55,11
0,0,713,1,56,10
0.2666667,1,713,1,56,15
0,0,713,1,57,13
0,1,713,1,57,17
0.5,0,714,0,40,16
0.35,1,714,0,40,20
0.5333334,0,714,0,41,15
0.1666667,1,714,0,41,6
0.2307692,0,714,0,42,13
0.3333333,1,714,0,42,12
0.3571429,0,714,0,43,14
0.1111111,1,714,0,43,18
0.5,0,714,0,44,22
0.4615385,1,714,0,44,13
0.1666667,0,714,0,45,12
0.1818182,1,714,0,45,11
0.1428571,0,714,0,46,7
0.3333333,1,714,0,46,12
0.2857143,0,714,0,47,21
0.2666667,1,714,0,47,30
0.1851852,0,714,0,48,27
0.0833333,1,714,0,48,24
0.0833333,0,714,0,49,24
0,1,714,0,49,21
0.2105263,0,714,0,50,19
0.0625,1,714,0,50,16
0.04,0,714,0,51,25
0,1,714,0,51,13
0.125,0,714,0,52,24
0,1,714,0,52,25
0.1153846,0,714,0,53,26
0.1428571,1,714,0,53,21
0.0909091,0,714,0,54,22
0.2,1,714,0,54,20
0.05,0,714,1,55,20
0.2857143,1,714,1,55,14
0.125,0,714,1,56,16
0,1,714,1,56,17
0.1333333,0,714,1,57,15
0,1,714,1,57,17
0.375,0,715,0,40,40
0.4,1,715,0,40,20
0.4210526,0,715,0,41,19
0.25,1,715,0,41,16
0.0714286,0,715,0,42,14
0,1,715,0,42,15
0.375,0,715,0,43,16
0.1578947,1,715,0,43,19
0.3571429,0,715,0,44,14
0,1,715,0,44,11
0.368421,0,715,0,45,19
0.5714286,1,715,0,45,14
0.2962963,0,715,0,46,27
0.25,1,715,0,46,20
0.3214286,0,715,0,47,28
0.05,1,715,0,47,20
0.2413793,0,715,0,48,29
0.2413793,1,715,0,48,29
0.0869565,0,715,0,49,23
0.2105263,1,715,0,49,19
0.3030303,0,715,0,50,33
0.0689655,1,715,0,50,29
0.2580645,0,715,0,51,31
0.1818182,1,715,0,51,22
0.2173913,0,715,0,52,23
0.2,1,715,0,52,35
0.173913,0,715,0,53,23
0.25,1,715,0,53,16
0.15,0,715,0,54,20
0.0952381,1,715,0,54,21
0.2857143,0,715,1,55,14
0,1,715,1,55,17
0,0,715,1,56,24
0.0555556,1,715,1,56,18
0.1818182,0,715,1,57,11
0,1,715,1,57,16
0,0,717,0,40,6
0.8,1,717,0,40,5
0.25,0,717,0,41,8
0.25,1,717,0,41,12
0,1,717,0,42,4
0.6666667,0,717,0,43,3
0.5,1,717,0,43,2
0.5,0,717,0,44,4
0.5,1,717,0,44,4
0,1,717,0,45,5
0,0,717,0,46,3
0,1,717,0,46,1
0.2380952,0,717,0,47,21
0.2631579,1,717,0,47,19
0.0714286,0,717,0,48,14
0.1111111,1,717,0,48,18
0.3043478,0,717,1,49,23
0.1,1,717,1,49,20
0.25,0,717,1,50,20
0.1875,1,717,1,50,16
0.3043478,0,717,1,51,23
0.2727273,1,717,1,51,22
0.2,0,717,1,52,25
0.0833333,1,717,1,52,12
0.2258064,0,717,1,53,31
0.1578947,1,717,1,53,19
0.25,0,717,1,54,20
0,1,717,1,54,24
0.1428571,0,717,1,55,14
0,1,717,1,55,9
0.25,0,717,1,56,20
0.125,1,717,1,56,16
0.125,0,717,1,57,16
0.0769231,1,717,1,57,13
0,0,718,0,40,1
0,1,718,0,40,2
0,0,718,0,41,3
0.2857143,1,718,0,41,7
0,0,718,0,42,4
0,1,718,0,42,1
0,0,718,0,43,2
0,1,718,0,43,1
0,1,718,0,44,2
0,0,718,0,45,2
0,1,718,0,45,1
0.25,0,718,0,46,4
0,1,718,0,46,4
0.2105263,0,718,0,47,19
0.1176471,1,718,0,47,17
0.1818182,0,718,0,48,22
0.1,1,718,0,48,20
0.4651163,0,718,1,49,43
0.1481481,1,718,1,49,27
0.2413793,0,718,1,50,29
0,1,718,1,50,16
0.16,0,718,1,51,25
0,1,718,1,51,17
0.125,0,718,1,52,32
0.0454545,1,718,1,52,22
0.2352941,0,718,1,53,34
0.1052632,1,718,1,53,38
0.1428571,0,718,1,54,14
0,1,718,1,54,11
0.1111111,0,718,1,55,18
0.1,1,718,1,55,20
0,0,718,1,56,22
0,1,718,1,56,20
0.2173913,0,718,1,57,23
0,1,718,1,57,28
0.5,0,719,0,40,4
0.1538462,1,719,0,40,13
0,0,719,0,41,3
0.3,1,719,0,41,10
0.1538462,0,719,0,42,13
0.0833333,1,719,0,42,12
0.4,0,719,0,43,5
0.1538462,1,719,0,43,13
0.125,0,719,0,44,8
0,1,719,0,44,9
0.2,0,719,0,45,10
0,1,719,0,45,7
0.3,0,719,0,46,10
0,1,719,0,46,6
0.1282051,0,719,0,47,39
0.1111111,1,719,0,47,27
0.2325581,0,719,0,48,43
0.1142857,1,719,0,48,35
0,0,719,1,49,23
0.2051282,1,719,1,49,39
0.1764706,0,719,1,50,34
0.1290323,1,719,1,50,31
0.0952381,0,719,1,51,21
0.0769231,1,719,1,51,26
0.28,0,719,1,52,25
0.15625,1,719,1,52,32
0,0,719,1,53,16
0,1,719,1,53,26
0.0434783,0,719,1,54,23
0.0769231,1,719,1,54,26
0.2058824,0,719,1,55,34
0,1,719,1,55,26
0.2083333,0,719,1,56,24
0.0833333,1,719,1,56,24
0,0,719,1,57,13
0.1304348,1,719,1,57,23
0.4130435,0,720,0,40,46
0.375,1,720,0,40,40
0.3428572,0,720,0,41,35
0.3571429,1,720,0,41,28
0.3478261,0,720,0,42,46
0.255814,1,720,0,42,43
0.4166667,0,720,0,43,48
0.125,1,720,0,43,40
0.5208333,0,720,0,44,48
0.2857143,1,720,0,44,49
0.4,0,720,0,45,45
0.3846154,1,720,0,45,52
0.3863636,0,720,0,46,44
0.5,1,720,0,46,38
0.1594203,0,720,0,47,69
0.2028985,1,720,0,47,69
0.1625,0,720,0,48,80
0.1818182,1,720,0,48,55
0.2962963,0,720,0,49,81
0.140625,1,720,0,49,64
0.1690141,0,720,0,50,71
0.115942,1,720,0,50,69
0.2,0,720,0,51,65
0.0408163,1,720,0,51,49
0.0821918,0,720,0,52,73
0.0655738,1,720,0,52,61
0.22,0,720,0,53,50
0.1578947,1,720,0,53,57
0.173913,0,720,1,54,69
0.125,1,720,1,54,56
0.2542373,0,720,1,55,59
0.1290323,1,720,1,55,62
0.1940299,0,720,1,56,67
0.0754717,1,720,1,56,53
0.2931035,0,720,1,57,58
0.0714286,1,720,1,57,42
0.3333333,0,721,0,40,12
0.2857143,1,721,0,40,14
0.4761905,0,721,0,41,21
0.4166667,1,721,0,41,12
0.2307692,0,721,0,42,13
0.2142857,1,721,0,42,14
0.2142857,0,721,0,43,14
0.25,1,721,0,43,16
0,0,721,0,44,15
0,1,721,0,44,13
0.1538462,0,721,0,45,13
0.4,1,721,0,45,15
0.0454545,0,721,0,46,22
0.2105263,1,721,0,46,19
0.047619,0,721,0,47,42
0.26,1,721,0,47,50
0.2173913,0,721,0,48,46
0.0377358,1,721,0,48,53
0.1818182,0,721,0,49,33
0.0810811,1,721,0,49,37
0.3783784,0,721,0,50,37
0.0344828,1,721,0,50,29
0.0444444,0,721,0,51,45
0.244898,1,721,0,51,49
0.0526316,0,721,1,52,38
0.1714286,1,721,1,52,35
0.097561,0,721,1,53,41
0.1666667,1,721,1,53,42
0,0,721,1,54,33
0.0714286,1,721,1,54,28
0.3076923,0,721,1,55,39
0,1,721,1,55,30
0.0666667,0,721,1,56,30
0.1025641,1,721,1,56,39
0.0714286,0,721,1,57,42
0.0833333,1,721,1,57,36
0,0,722,1,57,3
0,1,722,1,57,1
0.4166667,0,723,0,40,12
0,1,723,0,40,10
0.5454546,0,723,0,41,11
0.3333333,1,723,0,41,12
0.4375,0,723,0,42,16
0,1,723,0,42,16
0.2857143,0,723,0,43,14
0.1428571,1,723,0,43,21
0.3076923,0,723,0,44,13
0.3157895,1,723,0,44,19
0.125,0,723,0,45,16
0.1538462,1,723,0,45,13
0.3333333,0,723,0,46,12
0.3636364,1,723,0,46,11
0.1395349,0,723,0,47,43
0.2,1,723,0,47,30
0.1923077,0,723,0,48,26
0.0487805,1,723,0,48,41
0.1470588,0,723,0,49,34
0.2941177,1,723,0,49,34
0.2051282,0,723,0,50,39
0,1,723,0,50,30
0.1707317,0,723,0,51,41
0.1428571,1,723,0,51,28
0,0,723,1,52,21
0.1481481,1,723,1,52,27
0.125,0,723,1,53,32
0.0555556,1,723,1,53,36
0.173913,0,723,1,54,23
0,1,723,1,54,31
0.0454545,0,723,1,55,22
0.0571429,1,723,1,55,35
0,0,723,1,56,33
0.1785714,1,723,1,56,28
0.1071429,0,723,1,57,28
0,1,723,1,57,14
0,0,724,0,40,6
0,1,724,0,40,7
0.25,0,724,0,41,8
0.2222222,1,724,0,41,9
0.25,0,724,0,42,8
0,1,724,0,42,5
0.2222222,0,724,0,43,9
0.4,1,724,0,43,5
0.2222222,0,724,0,44,9
0.25,1,724,0,44,8
0,0,724,0,45,8
0,1,724,0,45,4
0,0,724,0,46,4
0.2857143,1,724,0,46,7
0.1428571,0,724,0,47,14
0.1818182,1,724,0,47,22
0.0588235,0,724,0,48,17
0.1428571,1,724,0,48,14
0.3076923,0,724,0,49,13
0.1666667,1,724,0,49,12
0.1538462,0,724,0,50,26
0,1,724,0,50,9
0.1,0,724,0,51,20
0.1363636,1,724,0,51,22
0,0,724,1,52,16
0.25,1,724,1,52,12
0,0,724,1,53,17
0,1,724,1,53,9
0.2,0,724,1,54,20
0.1111111,1,724,1,54,9
0.1333333,0,724,1,55,15
0.2,1,724,1,55,10
0.3,0,724,1,56,20
0.1111111,1,724,1,56,18
0,0,724,1,57,9
0,1,724,1,57,16
0.4074074,0,725,0,40,27
0.1333333,1,725,0,40,15
0.2666667,0,725,0,41,15
0.2666667,1,725,0,41,15
0.3,0,725,0,42,20
0.3333333,1,725,0,42,18
0.3,0,725,0,43,20
0.0833333,1,725,0,43,12
0.0769231,0,725,0,44,13
0.3,1,725,0,44,10
0.35,0,725,0,45,20
0.0526316,1,725,0,45,19
0.2857143,0,725,0,46,14
0.2777778,1,725,0,46,18
0.1111111,0,725,0,47,18
0.1,1,725,0,47,20
0.1304348,0,725,0,48,23
0.0769231,1,725,0,48,13
0.047619,0,725,0,49,21
0.25,1,725,0,49,16
0.2916667,0,725,0,50,24
0.1,1,725,0,50,20
0.3888889,0,725,0,51,18
0.125,1,725,0,51,16
0.1875,0,725,0,52,16
0.3076923,1,725,0,52,13
0.1666667,0,725,0,53,24
0,1,725,0,53,21
0.1875,0,725,1,54,16
0,1,725,1,54,13
0.1904762,0,725,1,55,21
0.1,1,725,1,55,20
0.1,0,725,1,56,10
0,1,725,1,56,13
0,0,725,1,57,13
0,1,725,1,57,8
0.2666667,0,726,0,40,15
0.1904762,1,726,0,40,21
0.3333333,0,726,0,41,15
0.5263158,1,726,0,41,19
0.125,0,726,0,42,8
0.2777778,1,726,0,42,18
0.1428571,0,726,0,43,14
0.1111111,1,726,0,43,9
0.1818182,0,726,0,44,11
0,1,726,0,44,11
0.2222222,0,726,0,45,9
0,1,726,0,45,10
0,0,726,0,46,10
0.5,1,726,0,46,12
0.12,0,726,0,47,25
0.173913,1,726,0,47,23
0.2432432,0,726,0,48,37
0.0740741,1,726,0,48,27
0.1538462,0,726,0,49,26
0.0357143,1,726,0,49,28
0.3529412,0,726,0,50,17
0.1142857,1,726,0,50,35
0.0555556,0,726,0,51,18
0.125,1,726,0,51,24
0.1333333,0,726,0,52,15
0.12,1,726,0,52,25
0.1304348,0,726,0,53,23
0.0526316,1,726,0,53,19
0.1363636,0,726,0,54,22
0.0714286,1,726,0,54,14
0.25,0,726,1,55,16
0,1,726,1,55,18
0,0,726,1,56,24
0,1,726,1,56,14
0,0,726,1,57,12
0.1333333,1,726,1,57,15
0.2857143,0,727,0,40,14
0.7142857,1,727,0,40,7
0.8181818,0,727,0,41,11
0.3846154,1,727,0,41,13
0,0,727,0,42,6
0.4,1,727,0,42,10
0.6,0,727,0,43,10
0,1,727,0,43,4
0.5,0,727,0,44,8
0.1111111,1,727,0,44,9
0.1111111,0,727,0,45,9
0,1,727,0,45,11
0.25,0,727,0,46,8
0.8,1,727,0,46,5
0.2195122,0,727,0,47,41
0.1666667,1,727,0,47,30
0.25,0,727,0,48,24
0,1,727,0,48,13
0.28,0,727,0,49,25
0.0833333,1,727,0,49,24
0.2758621,0,727,0,50,29
0.1538462,1,727,0,50,26
0.3846154,0,727,0,51,26
0,1,727,0,51,17
0.2142857,0,727,0,52,28
0.28,1,727,0,52,25
0.137931,0,727,0,53,29
0.125,1,727,0,53,24
0.05,0,727,0,54,20
0,1,727,0,54,8
0.25,0,727,1,55,28
0,1,727,1,55,25
0,0,727,1,56,28
0,1,727,1,56,19
0,0,727,1,57,17
0.2631579,1,727,1,57,19
0.4680851,0,728,0,40,47
0.225,1,728,0,40,40
0.4565217,0,728,0,41,46
0.372549,1,728,0,41,51
0.4166667,0,728,0,42,48
0.2857143,1,728,0,42,49
0.3703704,0,728,0,43,54
0.21875,1,728,0,43,32
0.4098361,0,728,0,44,61
0.2368421,1,728,0,44,38
0.4237288,0,728,0,45,59
0.1142857,1,728,0,45,35
0.1666667,0,728,0,46,60
0.2352941,1,728,0,46,34
0.254902,0,728,0,47,51
0.1702128,1,728,0,47,47
0.0909091,0,728,0,48,44
0.1794872,1,728,0,48,39
0.175,0,728,0,49,40
0.1052632,1,728,0,49,38
0.1578947,0,728,0,50,38
0.0810811,1,728,0,50,37
0.075,0,728,0,51,40
0.0512821,1,728,0,51,39
0.1395349,0,728,1,52,43
0.1142857,1,728,1,52,35
0,0,728,1,53,34
0.0967742,1,728,1,53,31
0.1578947,0,728,1,54,38
0.1136364,1,728,1,54,44
0.1470588,0,728,1,55,34
0.1290323,1,728,1,55,31
0.1707317,0,728,1,56,41
0.1111111,1,728,1,56,36
0.1875,0,728,1,57,32
0.1052632,1,728,1,57,38
0,0,729,0,40,1
0,1,729,0,40,1
0,1,729,0,41,2
0,0,729,0,42,1
0,1,729,0,42,2
0,1,729,0,43,1
0,0,729,0,44,1
0,0,729,0,45,1
0.6666667,1,729,0,45,3
1,0,729,0,46,1
0,1,729,0,46,3
0.0714286,0,729,0,47,28
0.1666667,1,729,0,47,30
0,0,729,0,48,19
0.04,1,729,0,48,25
0.0625,0,729,0,49,32
0.1,1,729,0,49,20
0.08,0,729,0,50,25
0.0588235,1,729,0,50,17
0.0555556,0,729,0,51,18
0,1,729,0,51,16
0.137931,0,729,1,52,29
0.0869565,1,729,1,52,23
0.0526316,0,729,1,53,19
0.0952381,1,729,1,53,21
0.1904762,0,729,1,54,21
0.1875,1,729,1,54,16
0.2307692,0,729,1,55,13
0.1578947,1,729,1,55,19
0.1538462,0,729,1,56,13
0.1666667,1,729,1,56,12
0.1333333,0,729,1,57,15
0,1,729,1,57,15
1,0,730,0,40,1
0,1,730,0,40,1
0,0,730,0,41,1
0,1,730,0,41,1
0,0,730,0,42,1
0,1,730,0,44,1
0,1,730,0,45,1
1,0,730,0,46,2
0.1071429,0,730,0,47,28
0.1081081,1,730,0,47,37
0.2777778,0,730,0,48,36
0.1388889,1,730,0,48,36
0.3783784,0,730,0,49,37
0.1621622,1,730,0,49,37
0.1621622,0,730,0,50,37
0.1351351,1,730,0,50,37
0.2380952,0,730,0,51,21
0.2727273,1,730,0,51,33
0.2083333,0,730,1,52,24
0.0645161,1,730,1,52,31
0.1333333,0,730,1,53,30
0,1,730,1,53,21
0,0,730,1,54,26
0,1,730,1,54,25
0.0625,0,730,1,55,32
0.1851852,1,730,1,55,27
0.0645161,0,730,1,56,31
0.1785714,1,730,1,56,28
0.0909091,0,730,1,57,22
0,1,730,1,57,23
0,0,731,0,40,1
0,1,731,0,40,2
1,0,731,0,41,2
0,1,731,0,41,1
0,1,731,0,42,1
1,0,731,0,43,2
0.3214286,0,731,0,47,28
0.1666667,1,731,0,47,18
0,0,731,0,48,10
0.1904762,1,731,0,48,21
0.2272727,0,731,0,49,22
0.16,1,731,0,49,25
0.1176471,0,731,0,50,17
0.1538462,1,731,0,50,13
0.0833333,0,731,0,51,12
0,1,731,0,51,11
0.2692308,0,731,1,52,26
0,1,731,1,52,10
0.3333333,0,731,1,53,12
0,1,731,1,53,11
0.4285714,0,731,1,54,14
0.1578947,1,731,1,54,19
0,0,731,1,55,8
0,1,731,1,55,13
0,0,731,1,56,19
0,1,731,1,56,12
0.1,0,731,1,57,10
0.1818182,1,731,1,57,11
0.4444444,0,732,0,40,9
0,1,732,0,40,2
0.4444444,0,732,0,41,9
0,1,732,0,41,3
0,0,732,0,42,5
0.3,1,732,0,42,10
0,0,732,0,43,1
0.6666667,1,732,0,43,6
0.5,0,732,0,44,4
0,1,732,0,44,3
0,0,732,0,45,6
0,1,732,0,45,2
0.3333333,0,732,0,46,6
0.5,1,732,0,46,4
0.3333333,0,732,0,47,21
0.35,1,732,0,47,20
0.1333333,0,732,0,48,15
0.0952381,1,732,0,48,21
0.35,0,732,0,49,20
0.1176471,1,732,0,49,17
0.1481481,0,732,0,50,27
0.125,1,732,0,50,16
0.3529412,0,732,0,51,17
0,1,732,0,51,17
0.1904762,0,732,0,52,21
0.3333333,1,732,0,52,21
0,0,732,0,53,14
0.1363636,1,732,0,53,22
0,0,732,1,54,13
0,1,732,1,54,17
0,0,732,1,55,11
0.1176471,1,732,1,55,17
0.2,0,732,1,56,10
0.0666667,1,732,1,56,15
0,0,732,1,57,7
0,1,732,1,57,11
0.6470588,0,733,0,40,17
0.4,1,733,0,40,5
0.5,0,733,0,41,12
0,1,733,0,41,6
0.125,0,733,0,42,8
0.1428571,1,733,0,42,7
0.5,0,733,0,43,12
0,1,733,0,43,2
0,0,733,0,44,12
0,1,733,0,44,2
0,0,733,0,45,4
0.25,1,733,0,45,8
0.1666667,0,733,0,46,6
0,1,733,0,46,1
0.0882353,0,733,0,47,34
0.2727273,1,733,0,47,33
0.1891892,0,733,0,48,37
0.2857143,1,733,0,48,28
0.2580645,0,733,0,49,31
0,1,733,0,49,26
0.1538462,0,733,0,50,39
0.173913,1,733,0,50,23
0.1176471,0,733,0,51,34
0.1666667,1,733,0,51,24
0.375,0,733,0,52,32
0,1,733,0,52,18
0.2142857,0,733,0,53,28
0,1,733,0,53,24
0.1818182,0,733,0,54,22
0.0333333,1,733,0,54,30
0.1304348,0,733,1,55,23
0.0344828,1,733,1,55,29
0,0,733,1,56,19
0.1333333,1,733,1,56,15
0.125,0,733,1,57,16
0.1538462,1,733,1,57,13
0.5,0,760,0,40,18
0.32,1,760,0,40,25
0.3076923,0,760,0,41,13
0.25,1,760,0,41,16
0.3333333,0,760,0,42,24
0.375,1,760,0,42,16
0.1052632,0,760,0,43,19
0.5882353,1,760,0,43,17
0.3333333,0,760,0,44,18
0.0714286,1,760,0,44,14
0.1111111,0,760,1,45,9
0.2142857,1,760,1,45,14
0.1333333,0,760,1,46,30
0.25,1,760,1,46,8
0.0930233,0,760,1,47,43
0.0277778,1,760,1,47,36
0.125,0,760,1,48,32
0.1219512,1,760,1,48,41
0.1944444,0,760,1,49,36
0.0833333,1,760,1,49,36
0.25,0,760,1,50,36
0.3870968,1,760,1,50,31
0.0740741,0,760,1,51,27
0.1666667,1,760,1,51,36
0.1666667,0,760,1,52,24
0.0645161,1,760,1,52,31
0.2333333,0,760,1,53,30
0.1333333,1,760,1,53,30
0.1891892,0,760,1,54,37
0.0833333,1,760,1,54,24
0,0,760,1,55,19
0,1,760,1,55,21
0,0,760,1,56,26
0.0571429,1,760,1,56,35
0.0555556,0,760,1,57,18
0.0714286,1,760,1,57,28
0,0,761,0,41,1
0,1,761,0,41,1
0.3,0,761,0,42,10
0,1,761,0,42,5
0,0,761,0,43,9
0.125,1,761,0,43,24
0.45,0,761,1,44,20
0.125,1,761,1,44,16
0.3333333,0,761,1,45,6
0,1,761,1,45,5
0.2,0,761,1,46,10
0.25,1,761,1,46,12
0.24,0,761,1,47,25
0.15,1,761,1,47,20
0.2941177,0,761,1,48,17
0.1481481,1,761,1,48,27
0,0,761,1,49,17
0.2142857,1,761,1,49,28
0.1363636,0,761,1,50,22
0.1333333,1,761,1,50,15
0.0909091,0,761,1,51,22
0,1,761,1,51,11
0.1818182,0,761,1,52,22
0,1,761,1,52,14
0.3529412,0,761,1,53,17
0,1,761,1,53,19
0.1818182,0,761,1,54,11
0.2727273,1,761,1,54,22
0.2142857,0,761,1,55,14
0.1111111,1,761,1,55,18
0.1818182,0,761,1,56,11
0,1,761,1,56,13
0,0,761,1,57,17
0,1,761,1,57,14
0.6666667,0,762,0,40,33
0.25,1,762,0,40,20
0.4285714,0,762,0,41,14
0.2105263,1,762,0,41,19
0.1111111,0,762,0,42,9
0.0909091,1,762,0,42,11
0.3333333,0,762,0,43,12
0,1,762,0,43,6
0.1538462,0,762,0,44,13
0,1,762,0,44,10
0.5,0,762,0,45,8
0.2666667,1,762,0,45,15
0.1818182,0,762,0,46,11
0,1,762,0,46,14
0.1111111,0,762,0,47,18
0.1333333,1,762,0,47,15
0.2857143,0,762,0,48,28
0.2727273,1,762,0,48,22
0.0909091,0,762,1,49,22
0,1,762,1,49,13
0.3076923,0,762,1,50,26
0,1,762,1,50,18
0.1578947,0,762,1,51,19
0.1538462,1,762,1,51,26
0.3333333,0,762,1,52,15
0.0869565,1,762,1,52,23
0.047619,0,762,1,53,21
0.1923077,1,762,1,53,26
0,0,762,1,54,16
0.0625,1,762,1,54,16
0.125,0,762,1,55,16
0.2,1,762,1,55,20
0.0714286,0,762,1,56,14
0.1,1,762,1,56,20
0,0,762,1,57,16
0,1,762,1,57,9
0.4285714,0,763,0,40,14
0.2631579,1,763,0,40,19
0.2142857,0,763,0,41,14
0.4166667,1,763,0,41,12
0.1538462,0,763,0,42,13
0.1818182,1,763,0,42,22
0.4166667,0,763,0,43,24
0.368421,1,763,0,43,19
0.2105263,0,763,0,44,19
0.1538462,1,763,0,44,13
0.3076923,0,763,0,45,13
0.2142857,1,763,0,45,14
0.5,0,763,0,46,14
0,1,763,0,46,12
0.3461539,0,763,0,47,26
0,1,763,0,47,28
0.2592593,0,763,0,48,27
0.2307692,1,763,0,48,26
0.0714286,0,763,0,49,28
0.2857143,1,763,0,49,21
0.1333333,0,763,0,50,30
0.1666667,1,763,0,50,24
0.1666667,0,763,0,51,24
0,1,763,0,51,17
0.1363636,0,763,0,52,22
0.1875,1,763,0,52,16
0.2222222,0,763,0,53,18
0.1111111,1,763,0,53,18
0.173913,0,763,0,54,23
0.1,1,763,0,54,20
0.0434783,0,763,1,55,23
0.1818182,1,763,1,55,22
0.1,0,763,1,56,20
0.173913,1,763,1,56,23
0,0,763,1,57,17
0.1666667,1,763,1,57,18
0.0869565,0,764,0,40,23
0.2,1,764,0,40,10
0.5384616,0,764,0,41,26
0.2941177,1,764,0,41,17
0.2916667,0,764,0,42,24
0.2380952,1,764,0,42,21
0.2272727,0,764,0,43,22
0.3548387,1,764,0,43,31
0.3571429,0,764,0,44,28
0.4285714,1,764,0,44,28
0.3181818,0,764,0,45,44
0.1034483,1,764,0,45,29
0.125,0,764,0,46,40
0.1724138,1,764,0,46,29
0.2380952,0,764,0,47,42
0.2105263,1,764,0,47,38
0.1515152,0,764,0,48,66
0.1666667,1,764,0,48,48
0.1836735,0,764,1,49,49
0.1896552,1,764,1,49,58
0.0851064,0,764,1,50,47
0.1875,1,764,1,50,48
0.1333333,0,764,1,51,45
0.1333333,1,764,1,51,45
0.1521739,0,764,1,52,46
0.1525424,1,764,1,52,59
0.2380952,0,764,1,53,63
0.1176471,1,764,1,53,51
0.0851064,0,764,1,54,47
0.1395349,1,764,1,54,43
0.0638298,0,764,1,55,47
0.05,1,764,1,55,40
0.09375,0,764,1,56,64
0.0526316,1,764,1,56,57
